file_id,T,tr,nfft,n_s5,n_s4,n_cl,n_overlap,n_tail,n_extra,bins_on_nominal_edges,max_abs_err,max_rel_err,mismatch_1em9,tail_frac_of_cl
UCLA_1_0051230,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.599000245982193e-16,0,0.0761143936199778
UCLA_1_0051231,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.480273684618286e-16,0,0.06799408392335901
UCLA_1_0051234,116,3.0,128,7,18,27,0,2,0,0,4.263256414560601e-14,5.793740295318239e-16,0,0.06134799108048359
UCLA_1_0051235,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.46716607992117e-16,0,0.06915344618549343
UCLA_1_0051236,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.604349677582988e-16,0,0.052386733517180345
UCLA_1_0051237,116,3.0,128,7,18,27,0,2,0,0,4.263256414560601e-14,4.3166978587866065e-16,0,0.054562595503579434
UCLA_1_0051239,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.798623233847737e-16,0,0.06014441322918629
UCLA_1_0051240,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,6.12068175758325e-16,0,0.05716854124803061
UCLA_1_0051241,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.286405745347851e-16,0,0.060145282748472195
UCLA_1_0051248,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.168963156990356e-16,0,0.061616876235353536
UCLA_1_0051249,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.358828745074205e-16,0,0.05359111175063064
UCLA_1_0051250,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.114817669524366e-16,0,0.07595961304287632
UCLA_1_0051251,116,3.0,128,7,18,27,0,2,0,0,1.7053025658242404e-13,5.345551615612304e-16,0,0.07015017979322459
UCLA_1_0051252,116,3.0,128,7,18,27,0,2,0,0,4.263256414560601e-14,5.633564379317256e-16,0,0.06159899995216155
UCLA_1_0051253,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,6.715051302383609e-16,0,0.06001294957191049
UCLA_1_0051254,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.467168999028906e-16,0,0.05324028679957394
UCLA_1_0051255,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.705691954143569e-16,0,0.05179626213237329
UCLA_1_0051256,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.039160333750355e-16,0,0.05057409650056196
UCLA_1_0051257,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.615464212583667e-16,0,0.08641995070229858
UCLA_1_0051260,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.600007483159422e-16,0,0.06647329175569669
UCLA_1_0051261,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.750676228040392e-16,0,0.04828988957384001
UCLA_1_0051262,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.287956524238435e-16,0,0.08541863591350084
UCLA_1_0051264,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.357311525226519e-16,0,0.05989854826255086
UCLA_1_0051265,116,3.0,128,7,18,27,0,2,0,0,4.263256414560601e-14,4.053322713773513e-16,0,0.060184364414313615
UCLA_1_0051266,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.492322005517179e-16,0,0.08571315876989449
UCLA_1_0051267,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.456916016731906e-16,0,0.0649516458106369
UCLA_1_0051268,116,3.0,128,7,18,27,0,2,0,0,1.1368683772161603e-13,6.415080343863601e-16,0,0.04925759157936568
UCLA_1_0051269,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,3.81506531282328e-16,0,0.05383389658029101
UCLA_1_0051271,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.593092162917924e-16,0,0.06591573254551805
UCLA_1_0051272,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.765311743975209e-16,0,0.051381823538134926
UCLA_1_0051273,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.4276043335612894e-16,0,0.07410362879929766
UCLA_1_0051274,116,3.0,128,7,18,27,0,2,0,0,1.1368683772161603e-13,3.9707439796706715e-16,0,0.11111049776249139
UCLA_1_0051275,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,4.968038015227987e-16,0,0.05550335220294275
UCLA_1_0051276,116,3.0,128,7,18,27,0,2,0,0,4.263256414560601e-14,6.138820250788874e-16,0,0.05798215685618685
UCLA_1_0051277,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,6.378801030872806e-16,0,0.05685358237646897
UCLA_1_0051278,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.06318949405435e-16,0,0.0827243535142134
UCLA_1_0051279,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.721011700929717e-16,0,0.06869738442688106
UCLA_1_0051280,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,3.970725701643092e-16,0,0.06382036258656013
UCLA_1_0051281,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.4057656696312555e-16,0,0.08007857765076934
UCLA_1_0051282,116,3.0,128,7,18,27,0,2,0,0,1.1368683772161603e-13,4.600183972198831e-16,0,0.04082912125407796
UCLA_2_0051291,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.898052850911193e-16,0,0.04966011566994947
UCLA_2_0051293,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.321134030956178e-16,0,0.0560650569899303
UCLA_2_0051294,116,3.0,128,7,18,27,0,2,0,0,1.4210854715202004e-13,7.461069896594248e-16,0,0.05729550357321563
UCLA_2_0051295,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.385302202762314e-16,0,0.07671246094694345
UCLA_2_0051297,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.0725031466844467e-16,0,0.06024533293108262
UCLA_2_0051298,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.020449617988961e-16,0,0.059910730264244344
UCLA_2_0051299,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.0226510404823865e-16,0,0.06685716185178582
UCLA_2_0051301,116,3.0,128,7,18,27,0,2,0,0,1.7053025658242404e-13,5.871911117787602e-16,0,0.045687556468851004
UCLA_2_0051302,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.233772531756669e-16,0,0.0631513815702964
UCLA_2_0051303,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.662564880985095e-16,0,0.05767096729746158
UCLA_2_0051304,116,3.0,128,7,18,27,0,2,0,0,1.1368683772161603e-13,4.674489643608269e-16,0,0.05306655902972817
UCLA_2_0051305,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.803111184261653e-16,0,0.06608207910734637
UCLA_2_0051306,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,5.164402101088483e-16,0,0.06448606486735343
UCLA_2_0051307,116,3.0,128,7,18,27,0,2,0,0,1.1368683772161603e-13,5.947924930382524e-16,0,0.06315369038788202
UCLA_2_0051308,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.978898367074219e-16,0,0.06499385826597738
UCLA_2_0051309,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.302231848577771e-16,0,0.060526840725193744
UCLA_2_0051311,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.820902171943823e-16,0,0.0613134144590845
UCLA_2_0051312,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,6.257779337951104e-16,0,0.056725855683086406
UCLA_2_0051313,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.56955628512385e-16,0,0.06804730427813738
UCLA_2_0051314,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,5.077073278011447e-16,0,0.05729307928983261
UCLA_2_0051315,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.986300243247441e-16,0,0.07204003880536926
UCLA_2_0051316,116,3.0,128,7,18,27,0,2,0,0,5.684341886080802e-14,4.094606083881936e-16,0,0.06380722116855689
UCLA_2_0051317,116,3.0,128,7,18,27,0,2,0,0,8.526512829121202e-14,4.697221484506445e-16,0,0.060310947039007204
UM_1_0050272,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,6.136441606414701e-16,0,0.08726534975283382
UM_1_0050273,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,6.845976390463885e-16,0,0.07151527616948923
UM_1_0050274,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.561821429971975e-16,0,0.08207294727797632
UM_1_0050275,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,8.18990619627966e-16,0,0.07844301453678952
UM_1_0050276,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,6.251879382540213e-16,0,0.06859332930530844
UM_1_0050277,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,8.086876058112017e-16,0,0.08063230381196784
UM_1_0050278,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,6.460724023091253e-16,0,0.08782612701168795
UM_1_0050280,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.519974337453851e-16,0,0.07612427212433706
UM_1_0050282,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,9.03964704722788e-16,0,0.0713510393975251
UM_1_0050283,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,9.16104374033067e-16,0,0.06607781572118668
UM_1_0050284,296,2.0,512,17,47,71,0,7,0,0,6.821210263296962e-13,9.273151754253247e-16,0,0.06887102140551168
UM_1_0050285,296,2.0,512,17,47,71,0,7,0,0,3.979039320256561e-13,1.0727880215815413e-15,0,0.07447907200401728
UM_1_0050287,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.513546228857477e-16,0,0.07160954747194731
UM_1_0050288,296,2.0,512,17,47,71,0,7,0,0,6.821210263296962e-13,9.854370088761156e-16,0,0.07632967854006001
UM_1_0050289,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,8.383759616635479e-16,0,0.08194074499577297
UM_1_0050290,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,7.383564110918767e-16,0,0.08047429416883076
UM_1_0050291,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,7.708206319758677e-16,0,0.08286335488729384
UM_1_0050292,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,6.05448499172013e-16,0,0.07703614513567043
UM_1_0050293,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,7.634722299690025e-16,0,0.08958036845046424
UM_1_0050294,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,9.061190946688025e-16,0,0.09995758520439717
UM_1_0050295,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.729259976979921e-16,0,0.0760576043816053
UM_1_0050296,296,2.0,512,17,47,71,0,7,0,0,9.094947017729282e-13,1.039920505148321e-15,0,0.08787867614517492
UM_1_0050297,296,2.0,512,17,47,71,0,7,0,0,5.684341886080801e-13,9.218557509556353e-16,0,0.09408421473636591
UM_1_0050298,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,8.058736330592175e-16,0,0.07765433376587083
UM_1_0050300,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.272166941729969e-16,0,0.06066404156449262
UM_1_0050301,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.772281722335876e-16,0,0.07195977128323541
UM_1_0050302,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,1.2517314856925554e-15,0,0.0871803672723102
UM_1_0050304,296,2.0,512,17,47,71,0,7,0,0,9.094947017729282e-13,7.819483585898934e-16,0,0.09087705558960488
UM_1_0050305,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.325826557969695e-16,0,0.07781873490215538
UM_1_0050306,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.967698038985376e-16,0,0.06839008178731379
UM_1_0050307,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.525834447225987e-16,0,0.07713001515099538
UM_1_0050310,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.179559038098422e-16,0,0.08368212785701805
UM_1_0050311,296,2.0,512,17,47,71,0,7,0,0,6.821210263296962e-13,9.162620606786847e-16,0,0.08407761537954829
UM_1_0050312,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,7.383172121008465e-16,0,0.07894298757182462
UM_1_0050314,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.260264634740663e-16,0,0.06897108921829996
UM_1_0050315,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.770788797948952e-16,0,0.08376340023538285
UM_1_0050316,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,6.689460765556093e-16,0,0.08545970678734528
UM_1_0050318,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,6.182073419551234e-16,0,0.08003821351985821
UM_1_0050319,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,8.484384273284733e-16,0,0.0823818929962843
UM_1_0050320,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.518344310733902e-16,0,0.07268134734468358
UM_1_0050321,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.651977899558077e-16,0,0.0819141162530119
UM_1_0050322,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.27246231053554e-16,0,0.07956071791349371
UM_1_0050324,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.354722073129609e-16,0,0.08102650919087535
UM_1_0050325,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,9.75553184103715e-16,0,0.07102476435705858
UM_1_0050326,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,6.374121560842875e-16,0,0.0861318300000264
UM_1_0050327,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,8.99893248634484e-16,0,0.07309840083232189
UM_1_0050329,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,7.608923256491964e-16,0,0.0938465401880997
UM_1_0050330,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,8.074321569006633e-16,0,0.060344528693805355
UM_1_0050331,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.085925178123908e-16,0,0.06860317563699728
UM_1_0050332,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,9.1360234563783e-16,0,0.06820638943111919
UM_1_0050333,296,2.0,512,17,47,71,0,7,0,0,6.821210263296962e-13,6.22087286563944e-16,0,0.08100565130284595
UM_1_0050334,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,1.1668660657435561e-15,0,0.08745435694888411
UM_1_0050335,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,7.995529919605481e-16,0,0.07774493137981023
UM_1_0050336,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.973870969178278e-16,0,0.07570150310987904
UM_1_0050337,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,7.877248967842575e-16,0,0.07123663239326468
UM_1_0050338,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,6.328493046005684e-16,0,0.06716619339862336
UM_1_0050339,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,5.805641514677872e-16,0,0.08448842441150559
UM_1_0050340,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,1.069665498262433e-15,0,0.0802533465823717
UM_1_0050341,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,8.53154535455367e-16,0,0.0853935082032311
UM_1_0050342,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.726614466262478e-16,0,0.07182002753269058
UM_1_0050343,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,7.551816909474856e-16,0,0.08596928981232728
UM_1_0050344,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,5.733314024565054e-16,0,0.0792489619036469
UM_1_0050345,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,7.462220538028327e-16,0,0.07023294500451305
UM_1_0050346,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,7.724333640186314e-16,0,0.075469258485476
UM_1_0050347,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.925818555955909e-16,0,0.09055470346534561
UM_1_0050348,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,6.361886619142436e-16,0,0.07712373997603561
UM_1_0050349,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,7.622135197792972e-16,0,0.08234036411763143
UM_1_0050350,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,6.775641911662539e-16,0,0.08745645148357359
UM_1_0050351,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,1.0210739076635892e-15,0,0.07604865924054079
UM_1_0050352,296,2.0,512,17,47,71,0,7,0,0,5.684341886080801e-13,7.970991371622401e-16,0,0.08019862486476281
UM_1_0050353,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,7.574650802246751e-16,0,0.07438273941323124
UM_1_0050354,296,2.0,512,17,47,71,0,7,0,0,5.684341886080801e-13,8.831587939046845e-16,0,0.07867021523558829
UM_1_0050355,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,7.835199532060598e-16,0,0.07801716421789824
UM_1_0050356,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,7.865447845955622e-16,0,0.07630312923162301
UM_1_0050357,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,5.917302239652137e-16,0,0.08791096196391021
UM_1_0050358,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,9.853239402512312e-16,0,0.08900962357362273
UM_1_0050359,296,2.0,512,17,47,71,0,7,0,0,5.684341886080801e-13,6.510799681311607e-16,0,0.09532863837255069
UM_1_0050360,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,8.123251382654814e-16,0,0.06279315462935393
UM_1_0050361,296,2.0,512,17,47,71,0,7,0,0,6.821210263296962e-13,7.87075137541273e-16,0,0.07704542632045061
UM_1_0050362,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.62297506314427e-16,0,0.09572769201752264
UM_1_0050363,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,6.474317929718459e-16,0,0.08237869653268175
UM_1_0050364,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.192431336133866e-16,0,0.06674076126830578
UM_1_0050365,296,2.0,512,17,47,71,0,7,0,0,6.821210263296962e-13,8.245625765354007e-16,0,0.0699179602468457
UM_1_0050366,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,6.91972680321583e-16,0,0.07721388686014974
UM_1_0050367,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,7.4725947909389e-16,0,0.0931347805435638
UM_1_0050368,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,8.347478145613529e-16,0,0.06920028893266558
UM_1_0050369,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,8.665611553824608e-16,0,0.07224775705028258
UM_1_0050370,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.506720564180824e-16,0,0.08195980418377691
UM_1_0050371,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.222194407322214e-16,0,0.08322842397990594
UM_1_0050372,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,7.525978493918756e-16,0,0.088910406596731
UM_1_0050373,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.935287034561751e-16,0,0.08432105654849445
UM_1_0050374,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,8.105442925270975e-16,0,0.09123511509386983
UM_1_0050375,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,8.530248809496349e-16,0,0.07689689010379071
UM_1_0050376,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,6.474295914363183e-16,0,0.08882252348968808
UM_1_0050377,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,8.134885837573714e-16,0,0.07244012121440241
UM_1_0050379,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,7.347361876677037e-16,0,0.11403069441930068
UM_1_0050380,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,6.66919270064801e-16,0,0.08670696977246356
UM_1_0050381,296,2.0,512,17,47,71,0,7,0,0,3.979039320256561e-13,9.290893241278326e-16,0,0.07615582737711978
UM_2_0050382,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,9.14627795152817e-16,0,0.08396406367650716
UM_2_0050385,296,2.0,512,17,47,71,0,7,0,0,5.684341886080801e-13,7.360473025824079e-16,0,0.09062778861584023
UM_2_0050386,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,9.235218782049162e-16,0,0.07545748999733845
UM_2_0050387,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.77991024221553e-16,0,0.07832229630127366
UM_2_0050388,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,7.236914976546189e-16,0,0.08593236563360826
UM_2_0050390,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,5.8939124256124e-16,0,0.0740710843761588
UM_2_0050391,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,7.048443578208662e-16,0,0.05767964086065711
UM_2_0050397,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,6.312680688564979e-16,0,0.08356165549995863
UM_2_0050399,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,8.862543710087162e-16,0,0.08215088643775445
UM_2_0050402,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,7.235505361833332e-16,0,0.08571542120269074
UM_2_0050403,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.005236342386482e-16,0,0.08442559837496975
UM_2_0050404,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,6.103765937786112e-16,0,0.062260080539622474
UM_2_0050405,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,7.173047811306659e-16,0,0.0820289235662983
UM_2_0050406,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,9.126649565637884e-16,0,0.08093017001802212
UM_2_0050407,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,8.380035466928939e-16,0,0.0726381968107041
UM_2_0050408,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,9.162553808011629e-16,0,0.07641766435964331
UM_2_0050410,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.517551274259892e-16,0,0.08205263861641225
UM_2_0050411,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,6.863744399905829e-16,0,0.06840825631888528
UM_2_0050412,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,1.0027190760585494e-15,0,0.06960535914765255
UM_2_0050413,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,5.117673196642196e-16,0,0.08581754591594583
UM_2_0050414,296,2.0,512,17,47,71,0,7,0,0,1.7053025658242404e-13,5.849674973777214e-16,0,0.09399132160297734
UM_2_0050415,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,7.603642317697285e-16,0,0.07168509383505287
UM_2_0050416,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,8.449572036430502e-16,0,0.07410226352701266
UM_2_0050417,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,7.488523508900646e-16,0,0.07819265013720159
UM_2_0050418,296,2.0,512,17,47,71,0,7,0,0,5.684341886080801e-13,9.440601853475393e-16,0,0.07121465720888548
UM_2_0050419,296,2.0,512,17,47,71,0,7,0,0,5.684341886080801e-13,9.705029936182176e-16,0,0.07601904416065568
UM_2_0050421,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,7.733805965695055e-16,0,0.08073355045141603
UM_2_0050422,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,5.426460263891041e-16,0,0.0663920785195561
UM_2_0050424,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,8.471122064390808e-16,0,0.06468300401917516
UM_2_0050425,296,2.0,512,17,47,71,0,7,0,0,2.8421709430404007e-13,1.1948272776405967e-15,0,0.08456451054400531
UM_2_0050426,296,2.0,512,17,47,71,0,7,0,0,3.410605131648481e-13,7.811079975199277e-16,0,0.0852955039761933
UM_2_0050427,296,2.0,512,17,47,71,0,7,0,0,4.547473508864641e-13,6.722319697019856e-16,0,0.07795928721179404
UM_2_0050428,296,2.0,512,17,47,71,0,7,0,0,2.2737367544323206e-13,6.28356619987423e-16,0,0.07636028198093299
USM_0050433,236,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.73554563342421e-16,0,0.06721112788327648
USM_0050434,236,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,6.408110631086463e-16,0,0.06642470919868593
USM_0050435,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.374570945336914e-16,0,0.07851649661239263
USM_0050436,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.168188885822993e-16,0,0.07619109369042715
USM_0050437,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.182113390984295e-16,0,0.06961981919969137
USM_0050438,236,2.0,256,8,24,35,0,3,0,0,1.7053025658242404e-13,6.269157500005462e-16,0,0.05988024914073027
USM_0050439,236,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,4.224074512010844e-16,0,0.08327626721947767
USM_0050440,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,6.30744127949827e-16,0,0.06094216135479555
USM_0050441,236,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,5.507485269175436e-16,0,0.07605198109540216
USM_0050442,236,2.0,256,8,24,35,0,3,0,0,5.684341886080802e-14,4.796256831171295e-16,0,0.07256644973840139
USM_0050443,236,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.828421966197715e-16,0,0.07043923399011753
USM_0050444,236,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,3.803403993735712e-16,0,0.06540530563187172
USM_0050445,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.933504339014644e-16,0,0.06821362322677031
USM_0050446,236,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.404482916785923e-16,0,0.09616129582178978
USM_0050447,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,4.895208665292595e-16,0,0.06644892661715035
USM_0050448,236,2.0,256,8,24,35,0,3,0,0,1.1368683772161603e-13,5.598545374046384e-16,0,0.05291671115470015
USM_0050449,236,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.85721604622455e-16,0,0.06390085676320194
USM_0050453,236,2.0,256,8,24,35,0,3,0,0,2.2737367544323206e-13,6.879477806134509e-16,0,0.0960416429385769
USM_0050455,236,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,5.939590453570654e-16,0,0.0923812380149349
USM_0050463,236,2.0,256,8,24,35,0,3,0,0,8.526512829121202e-14,4.490818044767116e-16,0,0.08904036746522885
